forward_num_points,forward_num_two_percent_dist,forward_num_two_percent_dist_percent,forward_num_five_percent_dist,forward_num_five_percent_dist_percent,forward_accuracy,forward_meets_requirement,backward_num_points,backward_num_two_percent_dist,backward_num_two_percent_dist_percent,backward_num_five_percent_dist,backward_num_five_percent_dist_percent,backward_accuracy,total_num_points,total_num_two_percent_dist,total_num_two_percent_dist_percent,total_num_five_percent_dist,total_num_five_percent_dist_percent,total_accuracy,total_time
31327,0,0.0,0,0.0,100.0,1,37935,8986,23.68788717543166,591,1.5579280347963622,78.52510873863187,69262,8986,12.973925096012243,591,0.853281741792036,88.23813923940979,76.13749361038208
,,,,,,,,,,,,,,,,,,,
31327,0,0.0,0,0.0,100.0,1,37935,8986,23.68788717543166,591,1.5579280347963622,78.52510873863187,69262,8986,12.973925096012243,591,0.853281741792036,88.23813923940979,76.13749361038208
31327.0,0.0,0.0,0.0,0.0,100.0,1.0,37935.0,8986.0,23.68788717543166,591.0,1.5579280347963622,78.52510873863187,69262.0,8986.0,12.973925096012243,591.0,0.853281741792036,88.23813923940979,76.13749361038208
31327.0,0.0,0.0,0.0,0.0,100.0,1.0,37935.0,8986.0,23.68788717543166,591.0,1.5579280347963622,78.52510873863187,69262.0,8986.0,12.973925096012243,591.0,0.853281741792036,88.23813923940979,76.13749361038208
