forward_num_points,forward_num_two_percent_dist,forward_num_two_percent_dist_percent,forward_num_five_percent_dist,forward_num_five_percent_dist_percent,forward_accuracy,forward_meets_requirement,backward_num_points,backward_num_two_percent_dist,backward_num_two_percent_dist_percent,backward_num_five_percent_dist,backward_num_five_percent_dist_percent,backward_accuracy,total_num_points,total_num_two_percent_dist,total_num_two_percent_dist_percent,total_num_five_percent_dist,total_num_five_percent_dist_percent,total_accuracy,total_time
13534,0,0.0,0,0.0,100.0,1,48570,16022,32.987440807082564,5542,11.410335598105826,69.1702697138151,62104,16022,25.798660311735155,5542,8.923740821847224,75.88883163725365,66.54567289352417
,,,,,,,,,,,,,,,,,,,
13534,0,0.0,0,0.0,100.0,1,48570,16022,32.987440807082564,5542,11.410335598105826,69.1702697138151,62104,16022,25.798660311735155,5542,8.923740821847224,75.88883163725365,66.54567289352417
13534.0,0.0,0.0,0.0,0.0,100.0,1.0,48570.0,16022.0,32.987440807082564,5542.0,11.410335598105826,69.1702697138151,62104.0,16022.0,25.798660311735155,5542.0,8.923740821847224,75.88883163725365,66.54567289352417
13534.0,0.0,0.0,0.0,0.0,100.0,1.0,48570.0,16022.0,32.987440807082564,5542.0,11.410335598105826,69.1702697138151,62104.0,16022.0,25.798660311735155,5542.0,8.923740821847224,75.88883163725365,66.54567289352417
