forward_num_points,forward_num_two_percent_dist,forward_num_two_percent_dist_percent,forward_num_five_percent_dist,forward_num_five_percent_dist_percent,forward_accuracy,forward_meets_requirement,backward_num_points,backward_num_two_percent_dist,backward_num_two_percent_dist_percent,backward_num_five_percent_dist,backward_num_five_percent_dist_percent,backward_accuracy,total_num_points,total_num_two_percent_dist,total_num_two_percent_dist_percent,total_num_five_percent_dist,total_num_five_percent_dist_percent,total_accuracy,total_time
46259,65,0.14051319743185112,0,0.0,99.87353812231133,1,20013,678,3.387797931344626,0,0.0,96.95098186178984,66272,743,1.1211371318203767,0,0.0,98.99097658136166,89.6842315196991
,,,,,,,,,,,,,,,,,,,
46259,65,0.14051319743185112,0,0.0,99.87353812231133,1,20013,678,3.387797931344626,0,0.0,96.95098186178984,66272,743,1.1211371318203767,0,0.0,98.99097658136166,89.6842315196991
46259.0,65.0,0.14051319743185112,0.0,0.0,99.87353812231133,1.0,20013.0,678.0,3.387797931344626,0.0,0.0,96.95098186178984,66272.0,743.0,1.1211371318203767,0.0,0.0,98.99097658136166,89.6842315196991
46259.0,65.0,0.14051319743185112,0.0,0.0,99.87353812231133,1.0,20013.0,678.0,3.387797931344626,0.0,0.0,96.95098186178984,66272.0,743.0,1.1211371318203767,0.0,0.0,98.99097658136166,89.6842315196991
