forward_num_points,forward_num_two_percent_dist,forward_num_two_percent_dist_percent,forward_num_five_percent_dist,forward_num_five_percent_dist_percent,forward_accuracy,forward_meets_requirement,backward_num_points,backward_num_two_percent_dist,backward_num_two_percent_dist_percent,backward_num_five_percent_dist,backward_num_five_percent_dist_percent,backward_accuracy,total_num_points,total_num_two_percent_dist,total_num_two_percent_dist_percent,total_num_five_percent_dist,total_num_five_percent_dist_percent,total_accuracy,total_time
16808,0,0.0,0,0.0,100.0,1,20218,7336,36.284498961321596,3011,14.892669898110594,65.8546839449995,37026,7336,19.813104305082916,3011,8.132123372765083,81.35499378814887,36.54207253456116
,,,,,,,,,,,,,,,,,,,
16808,0,0.0,0,0.0,100.0,1,20218,7336,36.284498961321596,3011,14.892669898110594,65.8546839449995,37026,7336,19.813104305082916,3011,8.132123372765083,81.35499378814887,36.54207253456116
16808.0,0.0,0.0,0.0,0.0,100.0,1.0,20218.0,7336.0,36.284498961321596,3011.0,14.892669898110594,65.8546839449995,37026.0,7336.0,19.813104305082916,3011.0,8.132123372765083,81.35499378814887,36.54207253456116
16808.0,0.0,0.0,0.0,0.0,100.0,1.0,20218.0,7336.0,36.284498961321596,3011.0,14.892669898110594,65.8546839449995,37026.0,7336.0,19.813104305082916,3011.0,8.132123372765083,81.35499378814887,36.54207253456116
